,id,host_is_superhost,host_listings_count,host_identity_verified,accommodates,price,number_of_reviews,review_scores_rating,review_scores_location,reviews_per_month
5428,605857599288893812,0,1,0,2,131.0,10,4.8,4.3,2.48
5429,606130299805738050,1,2,1,2,175.0,2,5.0,5.0,1.82
5430,606220316552123618,0,1,1,2,77.0,20,5.0,4.65,4.65
5431,606291183980813411,0,3,1,2,250.0,3,4.67,4.67,0.92
5432,606925603329737352,1,2,1,2,81.0,19,4.89,4.68,4.38
5433,607197158328924940,0,1,1,3,140.0,1,5.0,5.0,0.4
5434,607623515856292200,0,5,1,4,162.0,19,4.42,4.68,4.49
5435,607962945331902921,0,1,1,4,150.0,2,4.5,4.5,1.03
5436,608412589969157809,1,2,1,2,100.0,21,5.0,4.86,4.67
5437,608463756812372017,0,55,1,6,206.0,1,4.0,3.0,0.24
5438,608546991230613961,1,3,1,4,225.0,23,4.7,4.61,6.57
5439,608563945279913041,1,3,1,4,236.0,26,4.77,4.46,7.36
5440,608589209626048066,0,1,1,1,100.0,5,5.0,5.0,1.17
5441,608629505203142724,1,1,1,1,67.0,11,5.0,5.0,2.52
5442,609045661560477137,0,1,1,2,129.0,10,5.0,4.9,2.08
5443,609272698161303058,1,1,0,2,99.0,32,4.94,4.66,6.96
5444,609338827687541159,0,68,1,2,140.0,1,4.0,5.0,0.22
5445,609475809272694457,0,1,1,2,199.0,10,4.5,4.5,2.11
5446,610230171297950032,0,2,1,4,106.0,23,4.48,4.52,5.43
5447,610627894163579866,0,68,1,4,199.0,7,4.71,5.0,2.47
5448,610784262522023294,0,3,1,4,152.0,4,4.25,5.0,1.02
5449,610880240385382171,0,1,0,6,500.0,5,5.0,4.8,1.74
5450,610922341577535754,0,1,1,2,125.0,3,4.33,5.0,0.67
5451,611434782843472384,0,1,1,6,249.0,3,5.0,4.67,1.73
5452,611619414744568110,0,3,1,1,116.0,1,5.0,4.0,0.46
5453,612128021085256805,0,1,1,2,230.0,1,4.0,5.0,0.43
5454,612459568406410023,1,2,1,2,81.0,8,5.0,5.0,2.07
5455,612692390582103756,0,1,1,2,224.0,6,4.17,4.5,1.49
5456,612869360636666640,0,55,1,4,158.0,4,4.75,4.75,1.32
5457,613455697472119023,0,55,1,2,157.0,3,4.67,5.0,1.13
5458,613550873519980485,1,1,1,2,213.0,23,5.0,5.0,5.11
5459,613751955405325032,0,3,0,4,214.0,8,4.63,4.75,2.22
5460,614604233447802585,0,1,1,2,180.0,2,5.0,5.0,0.76
5461,614994221723777416,0,1,0,1,40.0,8,4.5,4.13,2.4
5462,615205819543838558,0,1,1,3,129.0,17,4.76,5.0,5.67
5463,615310318907840854,0,68,1,5,250.0,3,4.33,5.0,1.29
5464,615609328700758003,0,154,1,1,78.0,75,3.92,4.44,28.48
5465,615820845514350572,0,38,1,2,196.0,1,5.0,5.0,0.26
5466,615839865523418225,0,2,1,2,207.0,7,5.0,5.0,2.1
5467,615938728787531543,0,1,0,6,291.0,4,5.0,4.75,1.22
5468,616489783607342296,0,38,1,4,221.0,1,5.0,5.0,0.36
5469,616497624417221439,0,3,1,2,160.0,3,5.0,5.0,0.87
5470,616554385574497050,0,1,1,4,300.0,5,5.0,5.0,1.17
5471,616607660974885697,0,3,1,4,400.0,2,4.0,4.5,0.67
5472,616778097227508653,0,1,1,4,289.0,4,5.0,5.0,0.99
5473,617161271455681049,0,1,1,2,120.0,16,4.75,4.63,4.8
5474,617243464782938544,0,1,1,2,110.0,16,4.69,4.63,4.49
5475,617243771636300388,0,1,1,8,679.0,4,5.0,5.0,1.26
5476,617488283845300642,0,1,1,1,68.0,7,4.57,4.43,1.64
5477,617860101675446948,0,1,1,2,82.0,6,5.0,5.0,6.0
5478,618208400873595737,0,1,0,2,207.0,3,5.0,5.0,1.34
5479,618617846227324234,1,3,1,2,143.0,21,4.9,4.9,6.24
5480,618784434772693640,0,1,0,4,200.0,1,5.0,5.0,1.0
5481,618814062278067750,1,2,1,5,286.0,31,4.87,4.71,9.39
5482,618825758204877353,0,1,0,4,191.0,2,5.0,5.0,2.0
5483,618934661264340274,0,1,1,3,120.0,39,4.59,4.56,9.14
5484,619207694610371403,0,87,1,2,195.0,1,3.0,5.0,0.45
5485,619357555536462289,0,2,1,1,71.0,20,4.6,4.4,7.23
5486,619489619546323095,0,1,1,2,66.0,34,4.65,4.59,9.9
5487,620685868687128591,0,55,1,5,157.0,3,4.33,5.0,1.25
5488,620856870937307604,1,3,1,2,98.0,3,4.67,5.0,0.74
5489,621548188037462072,0,1,1,2,81.0,6,4.83,4.83,3.21
5490,621723542686207648,0,2,1,4,150.0,1,5.0,5.0,0.28
5491,621795067379727374,1,1,0,2,114.0,29,4.76,4.72,7.7
5492,622232343088480500,0,2,1,5,600.0,11,5.0,4.73,2.73
5493,622306324260437545,0,1,1,2,163.0,15,5.0,5.0,4.69
5494,622316413046072771,0,1,0,3,221.0,5,5.0,4.8,2.0
5495,622324389991621812,0,11,1,2,160.0,1,5.0,5.0,0.37
5496,622378225170572215,0,1,1,4,275.0,1,5.0,5.0,0.38
5497,622394982112685662,0,1,1,2,80.0,9,4.78,4.89,3.38
5498,622881347024684215,0,1,0,4,300.0,4,5.0,4.75,1.14
5499,622981199237892691,0,2,1,2,110.0,2,4.0,5.0,0.83
5500,623023782596284102,0,2,1,4,135.0,1,3.0,5.0,1.0
5501,623185872837147643,0,1,1,2,290.0,1,5.0,5.0,0.38
5502,623238195756136451,0,1,0,2,69.0,10,4.9,4.6,3.06
5503,623243788949901949,0,1,0,4,150.0,1,5.0,5.0,0.53
5504,623628160268012988,0,1,0,2,87.0,12,3.83,4.33,3.36
5505,623633027873529955,0,9,1,2,150.0,6,5.0,4.67,1.62
5506,623651263232550463,0,9,1,2,140.0,6,4.0,4.83,1.54
5507,623652614747936892,0,3,1,4,91.0,26,4.5,3.96,6.61
5508,623670125931675461,0,9,1,4,260.0,6,4.5,4.83,1.89
5509,623770384718533872,0,1,1,4,297.0,10,4.8,4.9,6.82
5510,623817383818907283,0,1,1,2,130.0,6,5.0,4.5,1.58
5511,623948372561976511,0,1,1,4,90.0,9,4.89,4.89,4.03
5512,624003051000579066,0,2,1,4,498.0,7,4.71,4.86,1.84
5513,624462148698680481,0,1,1,5,294.0,28,4.71,4.93,7.12
5514,624470024607049912,0,68,1,6,250.0,3,4.33,5.0,0.76
5515,625108970162024343,0,1,1,5,270.0,1,5.0,5.0,1.0
5516,625115552783404762,0,1,0,1,60.0,2,5.0,5.0,0.88
5517,625120690474304310,0,2,0,3,65.0,1,5.0,5.0,0.42
5518,625213467659821870,0,1,1,2,81.0,35,4.6,4.83,10.19
5519,625302036247501378,0,1,0,6,214.0,6,4.5,4.83,2.86
5520,625307813501493512,0,1,0,2,109.0,2,5.0,5.0,1.36
5521,625641253273473154,1,3,1,2,150.0,5,5.0,5.0,1.63
5522,626120049555122639,0,1,1,7,350.0,1,5.0,4.0,1.0
5523,626450633131944568,0,1,1,6,250.0,2,5.0,4.5,0.78
5524,626641385036668816,1,2,1,2,100.0,18,4.83,5.0,4.86
5525,626706594626410053,0,1,0,6,200.0,2,5.0,5.0,0.98
5526,626768127998036941,0,87,1,4,374.0,1,5.0,5.0,0.38
5527,626782896986032946,0,87,1,5,412.0,1,3.0,5.0,0.68
5528,626797399270732166,0,87,1,5,445.0,1,5.0,5.0,0.75
5529,626804768334643061,0,87,1,5,445.0,1,5.0,5.0,1.0
5530,626853316379333132,1,1,0,2,65.0,20,4.95,4.55,5.04
5531,627198841671721553,0,20,0,2,42.0,4,5.0,4.25,1.13
5532,627322826907732810,0,1,1,4,255.0,1,5.0,5.0,0.57
5533,627416076554498145,1,1,1,2,234.0,23,4.78,4.96,6.0
5534,627424494252266081,0,2,1,2,181.0,13,5.0,4.85,3.31
5535,627481834550584178,0,1,1,2,100.0,8,5.0,4.63,2.35
5536,627521404634235360,0,1,1,2,106.0,25,4.84,4.8,6.52
5537,627607493653004766,1,5,1,2,123.0,2,5.0,5.0,0.6
5538,627645257458775824,0,2,1,2,103.0,8,5.0,4.75,8.0
5539,627892806239190994,0,2,1,6,216.0,8,4.88,4.88,4.0
5540,627913953104950711,0,20,0,1,35.0,10,4.7,4.6,2.63
5541,628006307899461981,1,4,1,3,226.0,18,4.78,4.89,5.14
5542,628071384444128607,0,1,1,6,385.0,3,5.0,4.67,1.55
5543,628095996949289096,0,1,0,1,121.0,2,5.0,5.0,0.65
5544,628129131066378665,0,1,1,1,103.0,7,5.0,4.71,1.86
5545,628141555614790402,0,3,1,4,337.0,4,4.5,4.5,1.69
5546,628677917476552078,0,2,0,1,85.0,36,5.0,4.86,9.73
5547,628704046445147508,0,154,1,1,54.0,59,4.66,4.54,21.07
5548,628983999286384562,0,1,0,5,200.0,1,5.0,5.0,0.67
5549,629002894999042361,0,2,0,2,135.0,15,4.67,4.6,3.88
5550,629024501016196276,1,6,1,2,183.0,11,5.0,4.91,3.03
5551,629042666166315946,1,6,1,2,128.0,11,4.73,4.55,3.24
5552,629258803183305691,1,2,1,4,250.0,9,4.67,4.67,3.38
5553,629380913066918457,0,3,1,3,190.0,16,4.81,4.81,4.21
5554,629449044037050216,0,6,1,2,229.0,18,4.94,5.0,5.4
5555,629455808270484020,1,3,1,4,210.0,27,4.96,4.74,8.1
5556,629497789270443583,0,1,0,2,162.0,9,4.89,4.89,3.14
5557,629546469579195508,0,2,1,8,450.0,3,5.0,5.0,1.32
5558,629595345730501133,0,1,0,2,103.0,12,4.33,4.5,3.27
5559,629603569644934183,0,1,1,6,85.0,5,4.2,4.6,1.97
5560,629616750634622406,0,2,1,3,117.0,20,4.75,4.7,6.19
5561,629736845887366772,1,1,1,2,105.0,39,4.95,4.72,11.04
5562,629766969860684923,0,2,1,1,60.0,8,4.75,4.88,2.38
5563,630069311331811015,0,2,1,2,75.0,9,4.67,4.56,2.52
5564,630072484279664253,0,20,0,1,40.0,3,3.33,3.67,0.83
5565,630091526203141389,0,55,1,6,236.0,2,5.0,5.0,0.63
5566,630124380816325095,0,55,1,2,128.0,2,5.0,4.5,1.05
5567,630146424352961111,0,55,1,2,120.0,2,4.5,4.0,0.8
5568,630147605473151259,1,6,1,2,122.0,9,4.89,4.56,2.6
5569,630252436182421486,1,1,1,2,90.0,31,4.9,4.71,9.3
5570,630416594220747301,0,6,1,2,140.0,18,4.72,4.78,5.05
5571,630890432240084598,0,1,1,6,329.0,1,5.0,5.0,0.53
5572,631101216686162666,0,3,1,2,150.0,2,5.0,5.0,1.58
5573,631119722544457129,1,3,1,2,103.0,15,4.87,5.0,4.17
5574,632560789382376971,0,1,1,6,464.0,8,5.0,5.0,2.61
5575,632581765617456820,0,20,0,1,36.0,19,4.47,4.63,5.33
5576,632621124762813357,0,1,0,2,155.0,4,5.0,5.0,2.35
5577,632948810860783521,1,1,1,2,79.0,33,4.91,4.48,9.43
5578,633040746177569695,0,26,1,6,450.0,10,4.4,5.0,4.62
5579,633217515417335877,0,10,1,2,99.0,1,5.0,5.0,1.0
5580,633313332768116507,0,1,1,2,109.0,4,5.0,5.0,1.94
5581,633318494024116014,0,2,1,2,107.0,14,4.07,4.71,4.29
5582,633418045701221570,0,1,1,4,179.0,6,4.67,4.33,2.22
5583,633721648861507017,0,1,1,2,200.0,6,4.83,5.0,1.7
5584,633753654743590749,1,3,1,2,211.0,8,5.0,4.88,2.45
5585,633759975656484311,0,1,1,2,107.0,15,4.87,4.53,5.06
5586,633762898786988844,0,1,0,3,236.0,3,4.67,5.0,0.85
5587,633849101523758201,0,1,1,3,157.0,8,5.0,5.0,2.18
5588,634050816208951475,1,1,1,3,177.0,19,5.0,4.95,5.23
5589,634095160089400813,0,1,1,6,348.0,6,5.0,4.83,2.54
5590,634345364390720401,0,1,0,2,185.0,5,5.0,4.8,1.5
5591,634504798808923924,0,1,1,2,84.0,5,5.0,4.4,1.55
5592,634600291454677463,0,11,1,6,893.0,1,5.0,3.0,1.0
5593,634608777853800062,0,1,1,5,214.0,15,4.27,4.67,4.5
5594,634653853279791523,1,6,1,1,82.0,2,4.5,4.5,0.61
5595,634694393043753809,0,1,1,6,300.0,21,4.24,4.52,6.24
5596,634740770879531742,0,1,1,2,200.0,11,4.73,4.82,4.07
5597,634743130495143706,0,1,1,5,550.0,2,5.0,5.0,0.71
5598,635173817219022261,0,1,0,2,145.0,7,4.71,4.71,2.53
5599,635392451496867463,0,1,1,2,215.0,1,2.0,3.0,1.0
5600,635468980245696308,0,1,1,10,500.0,3,4.67,4.33,2.09
5601,635491021383410681,0,1,0,6,290.0,1,5.0,5.0,0.91
5602,635498144739941367,0,2,1,2,179.0,3,5.0,5.0,1.13
5603,635838890417156094,0,1,1,6,600.0,1,5.0,5.0,0.65
5604,635913729294533735,0,1,1,4,179.0,33,4.73,4.67,10.88
5605,635925131013974812,0,1,1,2,79.0,7,4.86,4.71,5.53
5606,636000847564827196,0,1,0,2,150.0,13,5.0,5.0,3.98
5607,636046718866597051,0,2,1,2,100.0,30,4.4,4.5,9.38
5608,636240514912773248,0,1,0,6,450.0,1,5.0,5.0,0.65
5609,636561134477015552,0,1,1,2,75.0,8,4.75,4.75,3.58
5610,636586208086946197,0,1,0,4,300.0,16,4.75,4.44,7.27
5611,636615976225539741,0,2,1,4,180.0,7,4.86,4.86,3.28
5612,636682483482723785,1,3,1,2,85.0,41,4.63,4.8,13.67
5613,636770440664368722,0,1,0,2,57.0,5,5.0,4.8,1.55
5614,636952084145469295,0,1,1,3,236.0,2,3.0,3.0,2.0
5615,636987922947803234,0,1,0,2,105.0,8,4.38,5.0,3.2
5616,637255388543773114,0,2,0,2,98.0,14,5.0,4.5,4.77
5617,637500753510842246,0,1,1,8,500.0,5,4.2,5.0,1.9
5618,637546613515432594,0,1,1,2,100.0,3,5.0,4.67,1.03
5619,637642923473739605,0,2,1,4,211.0,5,5.0,5.0,5.0
5620,637672317605004221,0,1,1,2,114.0,11,4.91,4.82,3.3
5621,637734189268392109,0,1,1,6,443.0,4,5.0,4.5,1.69
5622,638299748005780520,0,1,0,2,284.0,11,4.73,4.64,3.3
5623,638325884132190562,1,2,1,2,157.0,10,4.8,5.0,3.3
5624,638963163172102841,0,1,1,6,320.0,3,4.67,4.67,1.64
5625,639180858517183189,0,2,1,7,914.0,5,4.4,4.8,1.55
5626,639538201760481261,0,55,1,2,193.0,3,4.67,3.67,1.23
5627,639557877466664144,0,2,1,2,98.0,21,4.76,4.86,6.18
5628,639560866010755817,0,55,1,6,242.0,1,5.0,5.0,1.0
5629,639569976601353079,0,1,0,2,106.0,18,4.72,4.83,7.61
5630,639619439274251596,1,2,0,1,60.0,35,4.86,4.86,11.17
5631,639698526520201582,0,1,1,4,176.0,18,4.39,4.22,5.81
5632,639857070284458700,0,1,1,5,128.0,2,5.0,5.0,2.0
5633,639959227339556855,0,1,1,3,250.0,4,5.0,5.0,1.69
5634,640165214065048074,0,2,1,2,125.0,9,5.0,4.78,3.18
5635,640247908331213664,1,4,1,3,221.0,15,4.87,4.93,4.84
5636,640350801624502606,0,1,1,4,284.0,12,4.67,4.5,4.19
5637,640390156421808724,1,4,1,3,209.0,11,4.82,4.91,3.75
5638,640593765730786274,0,3,1,4,300.0,12,5.0,5.0,4.09
5639,640652646225080788,0,2,1,2,94.0,3,5.0,5.0,3.0
5640,640989248668207665,0,2,1,2,125.0,8,5.0,4.88,2.76
5641,641172851903257482,0,1,1,4,213.0,9,4.22,4.56,2.87
5642,641313416497501387,0,1,1,5,302.0,23,4.83,4.87,8.73
5643,641797161344301324,0,1,1,4,230.0,4,5.0,5.0,1.82
5644,642390617474380445,0,1,1,1,100.0,2,4.0,5.0,0.67
5645,642411770899874427,0,1,1,2,117.0,12,5.0,5.0,3.79
5646,642495912446838554,1,2,1,3,200.0,10,4.6,4.1,3.23
5647,643172988429764137,0,1,1,4,469.0,2,5.0,5.0,0.65
5648,643263358574568841,0,55,1,3,194.0,3,5.0,5.0,1.15
5649,643293672712599483,0,7,1,2,85.0,7,3.29,4.43,2.19
5650,643525818693376762,0,1,1,4,450.0,6,4.67,4.5,2.05
5651,644059573780077100,0,1,1,8,550.0,2,5.0,5.0,2.0
5652,644062424511056792,1,4,1,3,189.0,13,5.0,5.0,4.33
5653,644121433786058477,0,1,1,8,299.0,1,5.0,5.0,1.0
5654,644185638987896907,0,1,0,2,146.0,10,5.0,4.9,3.49
5655,644239697850563872,0,2,0,8,500.0,1,5.0,4.0,1.0
5656,644244468785872737,0,1,0,4,256.0,3,4.0,4.67,1.01
5657,644247482561063315,0,1,1,2,120.0,15,4.27,4.73,5.11
5658,644252309708397925,0,1,1,2,67.0,13,5.0,4.85,4.53
5659,644325297401302088,0,1,1,2,214.0,8,4.75,4.75,3.33
5660,644508965596168012,0,1,1,4,270.0,1,5.0,5.0,0.81
5661,644658880634568841,0,1,1,1,95.0,11,5.0,4.82,3.67
5662,644778643535127628,0,3,1,2,115.0,19,4.32,4.37,6.13
5663,644786880283357543,0,1,1,2,195.0,1,5.0,5.0,1.0
5664,644818580119651887,0,2,0,4,90.0,8,4.5,4.75,2.76
5665,644860923757626937,0,1,1,2,60.0,10,4.9,4.4,3.33
5666,645008568285349078,0,1,1,2,100.0,2,5.0,5.0,0.81
5667,645332951266963876,0,2,1,2,107.0,16,4.81,4.56,5.33
5668,645431235497803847,0,1,1,4,355.0,8,4.5,4.38,3.38
5669,645550312945610848,0,5,1,4,282.0,15,4.87,4.73,5.29
5670,645561574459304333,0,1,0,2,140.0,6,5.0,5.0,6.0
5671,646214304522024300,0,1,1,2,141.0,19,4.79,4.84,6.33
5672,646318730948844819,0,1,1,2,63.0,16,5.0,4.94,5.85
5673,646354326831448574,0,10,1,2,99.0,1,5.0,5.0,1.0
5674,646731942767047062,0,2,1,2,72.0,2,4.5,4.0,0.67
5675,646789258157651088,0,1,1,2,142.0,9,5.0,4.89,3.55
5676,646907663684286961,0,12,1,2,102.0,12,4.5,4.58,4.19
5677,646920946977450764,0,3,1,3,163.0,22,4.41,4.45,7.33
5678,646985497193806192,0,1,1,2,143.0,12,4.67,4.75,4.19
5679,647031856857273453,0,1,1,2,101.0,4,4.5,4.0,1.56
5680,647039705364921192,0,1,1,2,129.0,7,5.0,4.86,2.36
5681,647092272343131188,0,3,1,1,44.0,10,4.8,4.7,4.0
5682,647117780043607008,1,3,1,2,89.0,33,4.79,4.91,11.0
5683,647156001746318912,0,1,1,2,163.0,2,5.0,5.0,0.82
5684,647206437611440264,0,1,0,2,61.0,11,4.82,4.18,3.93
5685,647239529329322247,0,1,1,4,100.0,2,5.0,5.0,1.43
5686,647392964994004302,0,2,1,2,135.0,1,3.0,5.0,1.0
5687,647650202940980625,0,1,0,5,212.0,10,4.7,4.8,5.45
5688,647691524070825616,0,1,1,2,129.0,3,4.67,5.0,1.03
5689,647705482779456091,0,4,0,9,536.0,2,5.0,5.0,1.03
5690,647756398773988655,0,1,1,2,67.0,3,4.67,4.33,1.15
5691,647841160817141953,0,1,1,1,160.0,2,5.0,5.0,2.0
5692,648201688012352114,0,2,1,3,159.0,3,4.0,5.0,1.27
5693,648247150244647632,0,1,0,2,140.0,3,4.67,5.0,3.0
5694,648353880196400970,0,1,1,4,247.0,1,1.0,2.0,1.0
5695,648397181168997487,0,1,0,1,90.0,10,4.7,4.3,3.37
5696,648423303517192451,1,4,1,1,62.0,3,4.67,4.33,1.0
5697,648481322903302157,0,1,1,2,69.0,28,4.68,4.68,10.5
5698,648505061331422327,0,1,1,2,185.0,1,5.0,3.0,1.0
5699,648511274748961594,1,1,1,6,315.0,1,5.0,5.0,0.42
5700,648656572585465033,0,3,0,2,113.0,24,4.46,4.63,8.57
5701,648996001445569558,0,1,1,2,96.0,7,5.0,5.0,4.67
5702,649019614589201404,0,1,0,4,182.0,3,5.0,5.0,1.36
5703,649044326922518365,0,1,0,3,115.0,13,5.0,5.0,7.65
5704,649083559083999376,0,1,1,2,165.0,2,5.0,5.0,0.98
5705,649150321950524325,0,1,1,4,464.0,3,5.0,5.0,1.76
5706,649282288645069081,0,1,0,2,200.0,19,4.89,4.89,6.55
5707,649327850190139881,0,1,1,4,240.0,1,5.0,5.0,0.63
5708,649473167749711895,0,1,1,2,163.0,4,5.0,5.0,1.67
5709,649679644909934199,0,2,1,2,181.0,3,5.0,5.0,1.43
5710,649700408190599979,1,3,1,4,318.0,13,4.69,4.92,5.13
5711,649745049737560332,0,2,1,4,150.0,10,4.4,4.7,4.23
5712,649994189094393311,0,2,0,2,115.0,2,4.5,4.5,1.87
5713,650023568136777321,0,1,0,7,187.0,5,4.8,4.8,2.88
5714,650044773346101977,0,1,1,5,150.0,2,5.0,4.5,1.4
5715,650073560906745823,0,1,1,2,90.0,15,4.93,4.73,5.23
5716,650516550058943676,0,1,1,2,200.0,11,4.82,4.82,4.07
5717,650522760982628913,0,1,1,2,166.0,8,5.0,4.5,3.38
5718,650673702621133959,0,1,1,2,129.0,21,4.76,4.71,7.33
5719,650752908077084882,0,1,1,4,300.0,2,4.5,5.0,1.67
5720,650764945194439547,0,2,0,2,154.0,3,4.67,5.0,2.31
5721,651162773784332708,0,1,0,2,137.0,5,5.0,5.0,2.14
5722,651183933030244113,0,55,1,3,170.0,1,5.0,4.0,0.68
5723,651217938258418886,0,55,1,3,194.0,3,5.0,5.0,1.36
5724,651280219547823237,0,4,0,7,450.0,4,5.0,4.75,1.46
5725,651342156847303872,0,2,1,2,85.0,10,4.7,4.4,3.9
5726,651368560280195197,0,2,1,8,600.0,4,5.0,5.0,2.55
5727,651385759023560761,1,14,1,6,460.0,9,4.89,5.0,3.46
5728,651431160911409712,0,1,1,2,184.0,10,5.0,4.5,3.66
5729,651888041264607055,0,1,1,2,74.0,4,5.0,5.0,3.53
5730,651992293476353868,0,1,1,4,200.0,11,5.0,5.0,4.46
5731,652051049227904125,0,10,1,2,99.0,1,5.0,5.0,1.0
5732,652617319258222469,1,14,1,2,245.0,6,4.67,5.0,3.0
5733,652691270214145389,0,9,1,6,300.0,2,4.5,5.0,1.22
5734,652804252683313801,0,1,0,2,98.0,6,4.83,4.67,2.5
5735,652878915116479377,1,2,1,1,36.0,8,4.63,5.0,2.96
5736,652986192947947002,0,2,1,2,120.0,8,4.5,4.63,3.81
5737,653317493873386740,0,1,1,2,90.0,21,4.95,5.0,15.37
5738,653319870422510202,0,1,0,6,349.0,1,5.0,5.0,0.6
5739,653322647346548775,0,5,1,2,123.0,15,4.6,4.73,5.56
5740,653333026110086799,0,1,0,4,150.0,1,5.0,5.0,1.0
5741,653349594807066265,0,2,0,5,225.0,1,4.0,5.0,0.7
5742,653356001428965806,0,5,1,14,190.0,9,4.89,5.0,3.38
5743,653370579570717840,0,1,1,2,250.0,4,5.0,5.0,1.97
5744,653376074502226211,0,1,1,3,200.0,14,4.64,4.86,5.19
5745,653711276049529992,0,1,0,2,111.0,10,4.9,4.9,4.23
5746,653982646227766189,0,5,1,8,136.0,3,4.67,5.0,2.31
5747,654163460086776418,1,14,1,4,200.0,9,4.78,5.0,3.51
5748,654170059662820180,0,12,1,4,255.0,11,4.55,4.27,4.02
5749,654171899351694446,0,18,1,4,355.0,7,4.71,4.86,3.44
5750,654215268840069467,0,2,1,4,276.0,7,4.14,4.43,3.62
5751,654295558792626829,0,2,0,2,95.0,17,4.47,4.65,6.37
5752,654375104227043064,0,12,1,3,155.0,11,4.36,4.18,4.02
5753,654399900651408267,0,1,1,1,75.0,8,4.5,4.5,3.29
5754,654478348335458465,0,1,1,2,131.0,5,4.6,4.6,4.17
5755,654669663174987958,0,2,1,4,248.0,13,4.69,4.46,5.49
5756,654795747487983340,0,1,1,1,130.0,2,4.0,4.0,1.02
5757,654807014221354957,0,1,1,1,72.0,9,4.89,4.78,6.14
5758,654847397372026620,0,1,1,2,300.0,2,5.0,5.0,1.87
5759,654852253924389863,0,2,1,2,105.0,11,4.73,4.64,4.52
5760,654957876318969555,0,1,0,2,271.0,6,4.5,4.67,3.16
5761,654976174005707179,0,1,1,4,167.0,12,4.25,4.83,5.07
5762,655044183547174083,0,4,1,2,51.0,3,4.33,4.67,1.96
5763,655048337521995043,0,3,1,4,251.0,7,4.86,4.71,2.92
5764,655049235419087976,0,1,0,2,100.0,4,3.75,4.75,4.0
5765,655065231696783204,0,1,0,2,121.0,7,5.0,4.71,5.68
5766,655084752778113422,0,1,1,4,265.0,15,4.47,5.0,5.77
5767,655106990545189717,0,1,1,1,75.0,2,5.0,5.0,0.79
5768,655261702533933530,0,2,1,5,500.0,1,1.0,1.0,1.0
5769,655309671362607639,0,1,1,2,89.0,13,4.54,4.85,5.34
5770,655471745375128536,0,21,1,4,121.0,19,4.63,4.74,8.03
5771,655471784766200995,0,21,1,8,249.0,13,4.77,4.85,5.91
5772,655505274727304624,0,1,1,2,75.0,5,4.8,4.4,2.08
5773,655666707253628691,0,1,1,4,306.0,7,4.0,5.0,3.62
5774,655827906179449089,0,4,0,2,76.0,9,4.33,4.11,3.42
5775,655850192426522420,0,4,0,1,61.0,14,4.57,4.29,5.38
5776,655884344349412796,0,18,1,2,150.0,1,4.0,5.0,1.0
5777,656078617268629697,0,3,1,4,260.0,4,5.0,5.0,2.4
5778,656266766927053752,0,55,1,4,182.0,1,5.0,5.0,0.79
5779,656286532113859236,0,55,1,6,242.0,1,5.0,5.0,1.0
5780,656388905445409740,0,2,1,4,307.0,1,5.0,5.0,1.0
5781,656407922027549207,0,2,0,2,311.0,5,5.0,5.0,5.0
5782,656468929991993332,0,1,1,1,90.0,1,5.0,5.0,1.0
5783,656555673317657644,0,2,0,4,250.0,13,3.77,4.15,5.91
5784,656557171216266398,0,1,1,2,214.0,9,4.0,4.78,6.0
5785,657120331269397409,0,1,1,5,190.0,2,5.0,5.0,1.54
5786,657145045373927155,0,1,1,2,100.0,5,4.6,4.6,2.5
5787,657187976587903742,0,1,0,2,100.0,2,5.0,5.0,2.0
5788,657230621754455661,0,1,0,7,574.0,2,5.0,5.0,1.03
5789,657257825348674663,0,1,1,2,145.0,3,5.0,4.67,3.0
5790,657493427905921279,1,6,1,6,279.0,1,5.0,4.0,0.79
5791,657630310584550889,0,3,1,2,95.0,4,5.0,5.0,3.53
5792,657677314806125840,0,1,1,4,319.0,7,4.86,5.0,2.88
5793,657801048066621685,0,1,0,7,260.0,4,5.0,4.75,1.85
5794,657820797226203574,0,1,0,2,50.0,4,4.25,5.0,1.62
5795,657833109233955930,0,1,1,2,240.0,2,4.5,5.0,0.83
5796,657979880693929344,0,1,1,6,250.0,1,5.0,5.0,0.42
5797,658015469157608799,0,1,0,6,500.0,2,5.0,5.0,2.0
5798,658031433173773702,0,4,1,1,60.0,7,4.71,4.43,3.23
5799,658342917580733500,0,21,1,2,97.0,22,4.68,4.95,8.92
5800,658346706026078760,0,21,1,8,242.0,20,4.85,4.8,8.7
5801,658396018335009064,0,1,1,2,103.0,16,4.69,4.38,7.74
5802,658415284951252875,0,1,0,1,170.0,1,2.0,5.0,0.41
5803,658473640462030904,0,1,0,2,135.0,4,5.0,5.0,4.0
5804,658488070959893453,0,1,1,2,68.0,30,4.93,4.77,13.43
5805,658570085714473709,0,1,1,2,200.0,1,5.0,5.0,0.59
5806,658584407815766148,1,4,1,2,150.0,1,5.0,5.0,0.75
5807,658607132548779239,0,5,1,6,113.0,5,4.6,5.0,4.05
5808,658610136907586096,0,1,1,2,110.0,14,4.64,4.86,5.75
5809,658703246386141556,1,3,1,2,85.0,24,4.67,4.83,10.43
5810,658798439385924548,0,1,1,2,150.0,6,4.83,4.83,2.95
5811,658799101266474353,0,2,1,3,200.0,1,5.0,5.0,0.6
5812,659094002359778290,0,1,0,4,264.0,2,5.0,5.0,2.0
5813,659155747894184686,0,1,1,2,150.0,3,5.0,5.0,1.8
5814,659171599956531088,0,1,1,2,166.0,2,5.0,5.0,0.83
